route_id,stop_id,hour,day_of_week,traffic_level,rainfall_level,incident_flag,passenger_density_score,scheduled_travel_minutes,delay_minutes
TJ_01,TJ_TANAH_ABANG,14,1,3,0,1,0.48797911086280416,22.0,6.183
TJ_02,TJ_LEBAK_BULUS,9,5,3,2,1,0.8841355447327957,21.0,10.475
TJ_01,TJ_TANAH_ABANG,17,2,2,3,1,0.3207982872412163,17.0,10.491
MKT_01,TJ_DUKUH_ATAS,14,5,2,0,1,0.21733788105569024,9.0,9.256
MKT_01,TJ_DUKUH_ATAS,17,2,3,0,0,0.4526700739326863,7.0,4.466
MKT_01,TJ_LEBAK_BULUS,17,4,3,0,0,0.39281140495796096,19.0,8.893
TJ_01,TJ_TANAH_ABANG,19,2,2,2,1,0.12446671483830492,9.0,9.325
MKT_01,TJ_CAWANG,10,5,1,0,0,0.09753002967078983,21.0,3.065
TJ_02,TJ_DUKUH_ATAS,10,4,0,0,1,0.3318525406027509,19.0,4.21
TJ_01,TJ_CAWANG,22,0,2,0,0,0.24744501906262073,24.0,0.622
TJ_01,TJ_BLOK_M,14,1,1,2,0,0.39599218641418027,17.0,4.35
MKT_01,TJ_CAWANG,17,5,2,3,0,0.5761860466975744,14.0,7.672
TJ_02,TJ_BLOK_M,7,6,1,0,0,0.3822477207179743,12.0,4.84
TJ_02,TJ_TANAH_ABANG,14,2,3,0,0,0.1967012278165995,13.0,1.861
TJ_01,TJ_LEBAK_BULUS,15,4,0,3,0,0.42315811170831097,14.0,2.57
TJ_02,TJ_CAWANG,18,4,4,1,0,0.045069994449587425,24.0,5.362
MKT_01,TJ_LEBAK_BULUS,8,4,3,0,1,0.5040895724854357,21.0,10.319
TJ_02,TJ_TANAH_ABANG,10,3,2,1,0,0.26674983004412695,13.0,3.999
MKT_01,TJ_DUKUH_ATAS,10,1,0,3,0,0.05936957954130579,12.0,4.308
MKT_01,TJ_CAWANG,15,3,4,3,0,0.18550418383008038,20.0,6.786
MKT_01,TJ_LEBAK_BULUS,9,4,3,3,0,0.6202891400728505,8.0,8.275
TJ_01,TJ_LEBAK_BULUS,11,2,3,0,0,0.220196033352534,23.0,1.024
TJ_02,TJ_CAWANG,17,3,3,3,0,0.051914875036167187,18.0,6.626
TJ_02,TJ_DUKUH_ATAS,21,4,0,0,0,0.13443887757701212,9.0,0.865
TJ_01,TJ_DUKUH_ATAS,10,5,2,1,0,0.2529089673915198,8.0,2.201
TJ_02,TJ_BLOK_M,10,6,2,0,1,0.05993116453093376,12.0,6.5
MKT_01,TJ_TANAH_ABANG,21,6,0,1,0,0.3593718439383828,17.0,2.498
TJ_02,TJ_LEBAK_BULUS,21,6,0,1,1,0.13525606013607164,11.0,3.716
MKT_01,TJ_BLOK_M,5,6,2,0,0,0.31269990472611126,18.0,3.893
MKT_01,TJ_DUKUH_ATAS,14,5,1,0,0,0.41357341433958106,23.0,0.517
TJ_02,TJ_CAWANG,8,5,3,2,0,0.32184971901824655,6.0,6.281
TJ_02,TJ_CAWANG,18,3,1,0,1,0.6445905279043785,20.0,6.366
TJ_02,TJ_DUKUH_ATAS,10,3,2,0,0,0.1123704518964524,21.0,1.802
MKT_01,TJ_BLOK_M,16,1,4,1,0,0.28833948682505667,20.0,7.166
MKT_01,TJ_DUKUH_ATAS,11,6,1,1,0,0.41070716118630357,15.0,6.015
TJ_01,TJ_TANAH_ABANG,15,2,2,0,0,0.06940202575146519,16.0,4.144
TJ_01,TJ_TANAH_ABANG,14,5,1,0,0,0.41078827127325035,16.0,1.79
MKT_01,TJ_DUKUH_ATAS,21,6,1,1,0,0.41823536050415555,12.0,2.276
TJ_02,TJ_CAWANG,7,3,3,1,0,0.2994279878109285,10.0,5.002
MKT_01,TJ_DUKUH_ATAS,6,3,0,0,0,0.43090628063006775,9.0,1.532
TJ_02,TJ_CAWANG,6,1,4,3,0,0.17104904329161316,24.0,4.441
MKT_01,TJ_TANAH_ABANG,10,0,1,1,0,0.6595685098543866,18.0,3.297
TJ_02,TJ_LEBAK_BULUS,20,1,1,3,1,0.4256263753276304,17.0,8.136
TJ_01,TJ_CAWANG,19,0,3,1,0,0.6748793406688663,24.0,5.436
TJ_01,TJ_CAWANG,16,4,4,0,0,0.25654188299855407,16.0,4.159
TJ_02,TJ_DUKUH_ATAS,14,5,0,0,0,0.06769480560009453,8.0,0.0
TJ_02,TJ_DUKUH_ATAS,17,1,3,1,0,0.42688189141974503,12.0,7.269
TJ_02,TJ_DUKUH_ATAS,15,1,2,0,0,0.25717608394029656,23.0,1.379
MKT_01,TJ_DUKUH_ATAS,6,4,3,2,0,0.10178489173398499,16.0,5.789
TJ_01,TJ_TANAH_ABANG,20,1,3,1,0,0.10457460985209005,15.0,2.863
MKT_01,TJ_DUKUH_ATAS,16,5,3,0,0,0.38091464807351,9.0,4.871
TJ_01,TJ_DUKUH_ATAS,13,6,1,2,0,0.13203482385898796,12.0,1.038
TJ_02,TJ_DUKUH_ATAS,22,4,2,0,0,0.3713202812628395,18.0,2.698
TJ_01,TJ_LEBAK_BULUS,20,2,2,2,0,0.10530039930286261,14.0,3.212
TJ_02,TJ_TANAH_ABANG,19,4,1,1,0,0.3358572575221775,13.0,5.23
TJ_01,TJ_TANAH_ABANG,22,1,0,3,0,0.40513148730868437,7.0,4.735
TJ_02,TJ_TANAH_ABANG,9,3,2,0,0,0.2803674218072817,23.0,4.266
TJ_02,TJ_BLOK_M,6,3,1,3,1,0.25325486549091186,15.0,9.41
TJ_02,TJ_LEBAK_BULUS,13,5,2,0,0,0.035050974118941654,6.0,3.056
MKT_01,TJ_BLOK_M,14,5,3,0,1,0.6625460500114415,22.0,8.99
TJ_02,TJ_CAWANG,22,5,1,0,0,0.6512131525244325,11.0,2.43
TJ_01,TJ_TANAH_ABANG,21,1,1,1,0,0.19690484680270495,17.0,2.671
TJ_01,TJ_LEBAK_BULUS,9,5,3,0,0,0.49030149632043546,17.0,6.25
MKT_01,TJ_BLOK_M,19,4,2,2,1,0.1738112052209359,21.0,7.971
TJ_01,TJ_CAWANG,11,1,1,1,0,0.3142887545596118,10.0,0.721
MKT_01,TJ_DUKUH_ATAS,14,4,1,0,0,0.6147829375380383,16.0,1.315
TJ_01,TJ_TANAH_ABANG,18,1,2,0,0,0.14487791976039516,22.0,4.152
TJ_02,TJ_CAWANG,5,5,2,0,1,0.5508550027799876,18.0,4.7
MKT_01,TJ_DUKUH_ATAS,17,2,2,0,0,0.34439620889000555,12.0,4.805
MKT_01,TJ_DUKUH_ATAS,11,6,1,1,1,0.3397770064894176,14.0,8.238
TJ_01,TJ_DUKUH_ATAS,7,6,1,0,1,0.7360393906397888,22.0,8.842
TJ_01,TJ_CAWANG,5,5,2,3,0,0.2855416159986181,15.0,5.121
MKT_01,TJ_LEBAK_BULUS,12,2,1,2,0,0.3207977131635878,24.0,5.725
MKT_01,TJ_BLOK_M,18,6,2,1,0,0.2870961773452263,6.0,5.844
MKT_01,TJ_LEBAK_BULUS,17,1,3,1,0,0.6418109479522677,19.0,7.721
TJ_02,TJ_BLOK_M,6,5,4,0,0,0.273397797550291,17.0,0.643
TJ_02,TJ_LEBAK_BULUS,15,1,1,1,1,0.09361675681427478,19.0,7.145
TJ_02,TJ_TANAH_ABANG,7,0,3,0,0,0.6521664580524428,22.0,5.521
MKT_01,TJ_TANAH_ABANG,14,0,2,0,0,0.11965013490241636,10.0,2.873
TJ_01,TJ_CAWANG,6,1,0,1,0,0.11472537794660236,20.0,2.522
TJ_02,TJ_BLOK_M,14,3,0,2,0,0.7014853604181198,23.0,2.965
TJ_01,TJ_BLOK_M,19,6,2,1,0,0.3255822598971297,16.0,3.864
TJ_01,TJ_BLOK_M,22,1,2,0,0,0.046932009462603445,7.0,0.457
TJ_02,TJ_BLOK_M,10,3,2,0,0,0.19910331860768712,21.0,3.781
TJ_02,TJ_DUKUH_ATAS,20,1,0,0,0,0.02891086874403272,16.0,0.983
TJ_02,TJ_DUKUH_ATAS,6,1,2,1,0,0.364693173444473,13.0,2.585
TJ_01,TJ_CAWANG,19,1,2,1,1,0.2863823919113574,13.0,7.21
MKT_01,TJ_TANAH_ABANG,11,1,3,1,0,0.733347519002274,9.0,6.576
MKT_01,TJ_BLOK_M,11,2,2,3,1,0.2654433280039315,23.0,8.566
TJ_01,TJ_BLOK_M,19,4,2,1,0,0.4817672974483906,24.0,5.518
TJ_01,TJ_BLOK_M,12,3,2,0,0,0.2851543686543112,11.0,1.419
TJ_02,TJ_LEBAK_BULUS,17,2,4,0,0,0.42509490791875437,13.0,6.161
TJ_01,TJ_BLOK_M,8,6,2,2,1,0.5348035327298626,15.0,10.932
MKT_01,TJ_TANAH_ABANG,13,5,1,1,1,0.60620135076378,20.0,8.257
MKT_01,TJ_CAWANG,20,5,2,0,0,0.2892145975001004,8.0,3.174
MKT_01,TJ_LEBAK_BULUS,13,3,2,2,1,0.35061913617943485,22.0,9.313
MKT_01,TJ_CAWANG,13,6,2,0,0,0.46164056995753416,9.0,3.235
TJ_01,TJ_LEBAK_BULUS,21,1,1,1,0,0.3490961921101519,7.0,2.07
TJ_02,TJ_TANAH_ABANG,20,2,0,0,0,0.32381958781177606,16.0,1.298
TJ_01,TJ_LEBAK_BULUS,16,1,3,3,1,0.11083337790250379,14.0,10.221
TJ_02,TJ_BLOK_M,18,1,3,1,0,0.20730964584041695,14.0,5.537
TJ_01,TJ_BLOK_M,11,3,3,0,1,0.25348353314041944,11.0,5.698
TJ_01,TJ_LEBAK_BULUS,21,0,1,2,0,0.2782352573678747,10.0,2.239
MKT_01,TJ_DUKUH_ATAS,14,1,3,3,0,0.3250597520612483,18.0,7.352
TJ_01,TJ_BLOK_M,5,5,3,2,0,0.2870189415140187,13.0,1.838
MKT_01,TJ_DUKUH_ATAS,6,3,2,0,0,0.0746219733136134,21.0,1.993
TJ_01,TJ_CAWANG,22,0,1,2,0,0.7890181152540867,17.0,3.714
TJ_02,TJ_BLOK_M,6,5,0,1,1,0.4576466469244234,23.0,6.8
MKT_01,TJ_DUKUH_ATAS,14,5,0,1,1,0.5757332762248611,23.0,7.916
MKT_01,TJ_CAWANG,11,1,1,1,0,0.6522569298173386,10.0,4.802
TJ_02,TJ_CAWANG,16,1,3,0,0,0.22382066075263163,14.0,5.011
MKT_01,TJ_TANAH_ABANG,15,0,1,3,0,0.3476581541911026,9.0,5.134
TJ_01,TJ_BLOK_M,15,2,1,1,0,0.03736522226723527,11.0,1.538
MKT_01,TJ_TANAH_ABANG,22,0,2,1,0,0.1775442170185311,10.0,4.601
TJ_01,TJ_TANAH_ABANG,5,6,3,2,0,0.08136382422085874,15.0,3.389
MKT_01,TJ_DUKUH_ATAS,15,0,0,3,0,0.08012700426906813,18.0,3.739
TJ_01,TJ_DUKUH_ATAS,11,0,0,0,0,0.4056998164467221,7.0,1.86
MKT_01,TJ_DUKUH_ATAS,12,4,0,1,1,0.4508804608688915,19.0,7.007
TJ_01,TJ_DUKUH_ATAS,22,4,2,3,1,0.3814014966536829,7.0,7.594
TJ_02,TJ_BLOK_M,16,1,1,3,0,0.4015481364369962,13.0,6.798
TJ_01,TJ_CAWANG,12,4,1,3,0,0.44205220736152107,17.0,4.152
TJ_01,TJ_BLOK_M,12,5,2,0,0,0.10157060182695937,15.0,2.457
TJ_01,TJ_TANAH_ABANG,21,2,2,0,1,0.07197277011121987,18.0,6.111
MKT_01,TJ_TANAH_ABANG,13,2,2,0,0,0.2082362158402501,16.0,4.073
TJ_01,TJ_CAWANG,17,2,3,0,0,0.12709149993450883,19.0,3.18
TJ_02,TJ_TANAH_ABANG,14,3,1,0,0,0.5046361338489322,8.0,2.959
MKT_01,TJ_CAWANG,8,6,3,1,0,0.6442160443652603,15.0,8.1
TJ_02,TJ_LEBAK_BULUS,5,5,1,1,0,0.574421730322724,21.0,3.076
MKT_01,TJ_DUKUH_ATAS,5,3,1,1,1,0.17813927310479596,19.0,7.995
TJ_02,TJ_CAWANG,8,2,2,1,0,0.22690646353661753,14.0,5.204
MKT_01,TJ_DUKUH_ATAS,14,0,3,1,0,0.7672198655482386,8.0,5.161
MKT_01,TJ_DUKUH_ATAS,18,4,4,3,0,0.10937281627411027,8.0,9.721
TJ_01,TJ_BLOK_M,8,1,2,3,0,0.5443448172755141,22.0,9.011
TJ_01,TJ_DUKUH_ATAS,17,4,2,2,0,0.17941150443005197,21.0,5.5
TJ_02,TJ_LEBAK_BULUS,19,1,3,0,0,0.27070135341004214,18.0,2.287
MKT_01,TJ_DUKUH_ATAS,5,1,2,2,1,0.2132375565750067,18.0,9.738
TJ_02,TJ_TANAH_ABANG,20,4,2,1,0,0.44216940286134115,23.0,3.54
TJ_01,TJ_DUKUH_ATAS,13,0,2,3,1,0.47998582155380726,20.0,7.887
TJ_02,TJ_DUKUH_ATAS,7,4,2,0,1,0.7710959396361179,8.0,8.25
MKT_01,TJ_BLOK_M,6,3,2,2,0,0.28753798956359083,12.0,2.709
TJ_02,TJ_LEBAK_BULUS,21,1,1,3,0,0.408601473754948,16.0,4.296
TJ_02,TJ_CAWANG,14,5,2,2,1,0.30815536992109843,21.0,6.311
TJ_02,TJ_LEBAK_BULUS,18,5,1,0,0,0.5530045705036704,14.0,4.645
TJ_01,TJ_CAWANG,18,0,2,2,0,0.2626695740116922,10.0,3.814
TJ_01,TJ_CAWANG,20,0,2,0,0,0.22656930222807248,17.0,0.0
TJ_01,TJ_DUKUH_ATAS,5,2,2,1,0,0.2367451467270414,13.0,4.597
TJ_01,TJ_LEBAK_BULUS,10,0,1,1,0,0.2554872760574121,16.0,3.862
MKT_01,TJ_TANAH_ABANG,22,6,2,2,0,0.0489733610973844,18.0,1.932
TJ_02,TJ_BLOK_M,20,6,0,0,0,0.22196727557534113,18.0,0.902
TJ_01,TJ_DUKUH_ATAS,22,6,3,1,0,0.41203970027119924,12.0,3.451
MKT_01,TJ_BLOK_M,10,3,2,0,1,0.03240122232232367,19.0,5.847
MKT_01,TJ_TANAH_ABANG,18,3,1,2,1,0.7722261020837384,12.0,10.594
MKT_01,TJ_CAWANG,14,3,1,0,0,0.5593795960073137,10.0,5.177
MKT_01,TJ_LEBAK_BULUS,21,6,1,3,0,0.14220530350415297,8.0,6.618
TJ_02,TJ_DUKUH_ATAS,8,3,2,3,0,0.4096714583781938,8.0,5.186
TJ_01,TJ_LEBAK_BULUS,13,2,2,1,0,0.38278006817397475,24.0,3.352
MKT_01,TJ_DUKUH_ATAS,12,2,1,3,0,0.49504835727392954,13.0,5.779
TJ_01,TJ_DUKUH_ATAS,19,4,2,0,0,0.20306715399280917,6.0,3.261
MKT_01,TJ_DUKUH_ATAS,18,5,1,1,0,0.13132007520034997,19.0,3.753
MKT_01,TJ_DUKUH_ATAS,7,5,3,1,0,0.6312438996268485,17.0,10.674
TJ_02,TJ_DUKUH_ATAS,13,3,1,3,0,0.2447375238601315,7.0,2.332
TJ_01,TJ_BLOK_M,8,5,2,2,0,0.8825114729217913,9.0,6.865
TJ_02,TJ_TANAH_ABANG,13,5,1,0,0,0.27078651431115003,20.0,2.136
TJ_01,TJ_DUKUH_ATAS,17,2,3,0,0,0.5724216801498486,13.0,3.758
TJ_01,TJ_BLOK_M,6,2,1,0,0,0.6171859575606414,23.0,1.242
MKT_01,TJ_DUKUH_ATAS,13,3,3,1,1,0.21359542973535356,10.0,11.259
MKT_01,TJ_DUKUH_ATAS,11,0,1,0,1,0.11599057994948156,9.0,4.902
MKT_01,TJ_LEBAK_BULUS,19,5,3,0,0,0.1629566934931827,14.0,6.105
TJ_02,TJ_TANAH_ABANG,20,2,0,0,0,0.23912621407829035,17.0,0.0
TJ_01,TJ_DUKUH_ATAS,21,2,1,2,0,0.5574011195979744,14.0,3.769
TJ_02,TJ_BLOK_M,16,2,3,1,0,0.6059482332864505,14.0,6.889
TJ_01,TJ_CAWANG,12,2,3,0,0,0.1830141647997283,20.0,1.205
MKT_01,TJ_TANAH_ABANG,5,5,4,0,1,0.4306941781026598,9.0,7.087
TJ_01,TJ_BLOK_M,19,0,2,1,0,0.288562812881167,21.0,3.769
TJ_01,TJ_TANAH_ABANG,17,0,3,1,0,0.24800789905887255,24.0,5.456
TJ_02,TJ_TANAH_ABANG,19,6,4,2,0,0.2929796809449839,19.0,7.8
TJ_02,TJ_TANAH_ABANG,20,5,2,0,0,0.5316972062310747,13.0,3.734
TJ_01,TJ_BLOK_M,10,3,2,1,0,0.2857978041521978,23.0,4.202
TJ_02,TJ_TANAH_ABANG,13,0,2,0,0,0.28909254928216266,11.0,2.022
MKT_01,TJ_BLOK_M,19,6,3,0,0,0.639744804288452,19.0,7.004
MKT_01,TJ_BLOK_M,9,0,1,2,0,0.762280842277737,12.0,7.428
MKT_01,TJ_DUKUH_ATAS,10,1,1,1,0,0.6265356147322315,24.0,3.462
MKT_01,TJ_DUKUH_ATAS,11,0,0,0,0,0.2145080883418844,23.0,2.407
MKT_01,TJ_DUKUH_ATAS,21,1,2,0,0,0.1270578165227501,14.0,3.137
TJ_02,TJ_DUKUH_ATAS,8,0,3,0,0,0.414650611289478,19.0,3.894
MKT_01,TJ_LEBAK_BULUS,14,5,2,0,0,0.20112116570929214,13.0,1.281
TJ_01,TJ_DUKUH_ATAS,7,5,2,0,0,0.7833286304007836,17.0,4.93
TJ_01,TJ_DUKUH_ATAS,5,2,2,0,0,0.4780997129527536,11.0,2.522
TJ_01,TJ_LEBAK_BULUS,5,6,1,0,0,0.2448936255545235,17.0,2.119
TJ_01,TJ_DUKUH_ATAS,16,4,2,0,0,0.5871624525590969,21.0,5.599
TJ_02,TJ_LEBAK_BULUS,9,5,3,3,1,0.6453532717290102,21.0,13.041
TJ_01,TJ_BLOK_M,14,6,1,3,0,0.3815875406094158,20.0,4.445
TJ_02,TJ_BLOK_M,17,1,4,3,0,0.4463310833171969,9.0,7.139
MKT_01,TJ_TANAH_ABANG,21,3,2,1,0,0.33879012377076473,12.0,5.109
TJ_02,TJ_DUKUH_ATAS,17,2,3,0,0,0.6213744973416121,19.0,3.977
MKT_01,TJ_LEBAK_BULUS,7,2,2,1,1,0.5139734362538182,12.0,10.2
TJ_02,TJ_TANAH_ABANG,11,4,0,0,0,0.34499038795469106,18.0,0.0
TJ_02,TJ_CAWANG,9,2,2,2,0,0.7325459845710416,17.0,5.196
TJ_01,TJ_CAWANG,16,2,2,1,0,0.2970416623019906,19.0,2.647
TJ_01,TJ_CAWANG,7,1,2,3,1,0.4666278023989093,21.0,8.632
MKT_01,TJ_DUKUH_ATAS,15,3,1,1,1,0.10455737549464113,9.0,7.302
MKT_01,TJ_CAWANG,14,0,0,3,1,0.1254025076346612,21.0,8.77
TJ_02,TJ_TANAH_ABANG,11,0,1,0,0,0.43391255669563505,7.0,2.825
MKT_01,TJ_CAWANG,16,4,2,0,0,0.07788153854092666,14.0,4.547
MKT_01,TJ_DUKUH_ATAS,14,5,2,2,1,0.35411861466299926,17.0,7.518
MKT_01,TJ_BLOK_M,15,5,3,0,0,0.23050466890199783,16.0,3.974
TJ_01,TJ_CAWANG,5,1,0,0,0,0.46751314722106235,20.0,0.0
MKT_01,TJ_TANAH_ABANG,7,1,2,0,0,0.4112895481548652,17.0,3.002
MKT_01,TJ_CAWANG,21,6,3,0,1,0.18555582951168847,16.0,7.721
TJ_02,TJ_CAWANG,10,6,0,0,1,0.18995983623367024,13.0,3.468
MKT_01,TJ_BLOK_M,22,2,2,1,0,0.3220698544912088,8.0,4.01
TJ_02,TJ_BLOK_M,20,0,1,0,0,0.03611399622918031,6.0,3.831
MKT_01,TJ_DUKUH_ATAS,6,5,3,3,0,0.2103536092898955,18.0,5.616
TJ_02,TJ_TANAH_ABANG,17,6,3,1,0,0.25884523070551574,15.0,5.158
TJ_01,TJ_TANAH_ABANG,17,4,3,2,0,0.41562773113534196,21.0,6.352
TJ_01,TJ_LEBAK_BULUS,15,0,2,3,0,0.6797109858589988,14.0,3.963
TJ_01,TJ_DUKUH_ATAS,17,5,2,1,0,0.6941748886958542,21.0,6.497
TJ_02,TJ_DUKUH_ATAS,12,5,2,2,1,0.3108546963903942,10.0,7.544
MKT_01,TJ_TANAH_ABANG,6,4,2,2,0,0.3972848057863496,17.0,4.624
TJ_01,TJ_DUKUH_ATAS,18,1,3,2,0,0.2756524049277239,21.0,3.062
TJ_02,TJ_BLOK_M,8,5,1,0,0,0.5093038161123075,22.0,2.865
MKT_01,TJ_BLOK_M,18,3,3,1,0,0.24955465908428381,20.0,5.873
TJ_01,TJ_TANAH_ABANG,17,5,2,0,0,0.38105748714824106,22.0,2.879
TJ_01,TJ_DUKUH_ATAS,11,1,1,1,0,0.09905579740559871,8.0,2.976
TJ_01,TJ_DUKUH_ATAS,8,5,2,0,1,0.5302042383984739,14.0,8.187
MKT_01,TJ_DUKUH_ATAS,11,1,2,1,0,0.26681762318949837,15.0,4.132
TJ_01,TJ_TANAH_ABANG,13,3,1,2,0,0.30150023113001084,24.0,4.131
TJ_02,TJ_CAWANG,21,5,0,1,0,0.05490047798114499,18.0,2.481
TJ_01,TJ_LEBAK_BULUS,16,3,2,0,0,0.41829993475613736,23.0,3.984
TJ_01,TJ_LEBAK_BULUS,12,1,0,1,0,0.28724924473066205,9.0,1.284
MKT_01,TJ_BLOK_M,16,2,2,0,0,0.16372866344114947,20.0,4.785
MKT_01,TJ_LEBAK_BULUS,22,6,1,2,0,0.35216193610192253,10.0,4.724
TJ_02,TJ_TANAH_ABANG,18,5,3,1,0,0.38527881583450685,14.0,5.077
MKT_01,TJ_CAWANG,6,2,1,3,0,0.5055500063144449,21.0,4.824
TJ_02,TJ_CAWANG,20,1,1,2,0,0.129065446333991,22.0,5.515
TJ_02,TJ_LEBAK_BULUS,7,5,2,1,0,0.6088989144999859,14.0,5.842
TJ_01,TJ_CAWANG,12,0,0,1,0,0.19582425621102958,13.0,0.934
TJ_01,TJ_BLOK_M,8,0,4,1,0,0.3751343043939652,23.0,8.404
TJ_01,TJ_TANAH_ABANG,9,0,3,1,0,0.413264091247765,22.0,5.214
TJ_02,TJ_CAWANG,17,1,1,0,1,0.5311495122527906,24.0,7.155
MKT_01,TJ_DUKUH_ATAS,11,5,2,0,0,0.5305672342040684,13.0,3.302
TJ_01,TJ_CAWANG,14,6,1,1,0,0.24333432681224762,20.0,0.0
MKT_01,TJ_BLOK_M,13,5,1,2,0,0.2667686431987156,19.0,4.639
MKT_01,TJ_CAWANG,12,1,1,2,0,0.2023708905203461,21.0,3.234
TJ_02,TJ_LEBAK_BULUS,5,4,2,3,0,0.3308284218035237,7.0,6.735
MKT_01,TJ_DUKUH_ATAS,8,4,2,1,1,0.25794564520920044,6.0,11.546
TJ_02,TJ_BLOK_M,8,5,2,2,0,0.43488803328674597,8.0,6.789
TJ_01,TJ_LEBAK_BULUS,18,0,2,0,0,0.4648890940036218,10.0,2.143
TJ_02,TJ_TANAH_ABANG,9,6,2,0,0,0.5791691915058872,19.0,4.231
MKT_01,TJ_DUKUH_ATAS,8,6,3,1,0,0.7733014266167366,15.0,8.615
TJ_01,TJ_CAWANG,16,3,3,1,0,0.5983320401499448,22.0,4.956
TJ_02,TJ_BLOK_M,10,4,2,3,0,0.36434666865555004,6.0,5.467
TJ_01,TJ_CAWANG,18,4,4,3,0,0.4338748777732841,8.0,5.694
TJ_02,TJ_CAWANG,12,1,1,0,0,0.2295612456219669,21.0,0.0
TJ_01,TJ_DUKUH_ATAS,16,2,2,0,0,0.3234966302780098,21.0,3.21
TJ_02,TJ_LEBAK_BULUS,19,0,3,0,0,0.40719054005232846,8.0,5.868
MKT_01,TJ_BLOK_M,6,1,0,1,0,0.5096663531410023,14.0,2.649
TJ_02,TJ_BLOK_M,14,4,3,1,0,0.365436619516424,12.0,3.305
TJ_02,TJ_BLOK_M,20,1,2,0,0,0.16021147128721,19.0,1.382
TJ_02,TJ_BLOK_M,11,2,1,0,0,0.5514842792950045,19.0,2.196
MKT_01,TJ_TANAH_ABANG,9,1,3,0,0,0.5709336493305486,14.0,6.788
TJ_02,TJ_CAWANG,5,6,2,2,0,0.1568735277405264,16.0,4.438
TJ_01,TJ_DUKUH_ATAS,20,0,1,1,0,0.185346398194324,12.0,0.976
TJ_02,TJ_DUKUH_ATAS,20,5,0,2,0,0.4577749356711639,22.0,2.975
TJ_02,TJ_BLOK_M,11,6,1,0,0,0.2761974644438455,16.0,0.59
TJ_02,TJ_LEBAK_BULUS,5,5,1,1,0,0.3051667422855224,13.0,1.415
MKT_01,TJ_BLOK_M,16,0,3,0,1,0.20232448425359364,6.0,8.174
MKT_01,TJ_DUKUH_ATAS,8,5,1,0,1,0.5586291610260058,15.0,8.269
TJ_02,TJ_DUKUH_ATAS,17,5,1,0,0,0.29317192519856455,16.0,2.557
TJ_01,TJ_CAWANG,19,1,2,0,0,0.5301611777256583,23.0,4.907
MKT_01,TJ_LEBAK_BULUS,12,1,0,0,0,0.23956244097942161,21.0,0.0
TJ_02,TJ_LEBAK_BULUS,10,6,1,0,1,0.26459153044801337,18.0,5.258
TJ_01,TJ_LEBAK_BULUS,6,0,3,0,0,0.3846883121805862,19.0,1.627
TJ_01,TJ_LEBAK_BULUS,17,1,3,3,0,0.1478824001153937,13.0,6.283
MKT_01,TJ_TANAH_ABANG,13,2,2,1,0,0.12296345176507222,7.0,5.003
TJ_02,TJ_TANAH_ABANG,18,1,2,0,0,0.2382145861076188,6.0,3.346
MKT_01,TJ_DUKUH_ATAS,10,6,0,1,1,0.47291438540839714,20.0,7.501
TJ_02,TJ_TANAH_ABANG,6,5,1,0,0,0.3466220778741055,19.0,0.198
TJ_02,TJ_BLOK_M,13,0,2,3,1,0.4933452695139958,11.0,7.886
TJ_02,TJ_BLOK_M,18,2,3,0,0,0.13043493093860378,6.0,2.446
TJ_01,TJ_CAWANG,20,2,2,1,1,0.21047531238176317,6.0,6.965
MKT_01,TJ_CAWANG,6,1,0,2,0,0.4308314790847327,10.0,5.359
MKT_01,TJ_CAWANG,17,4,4,1,0,0.2547121274704929,20.0,7.773
TJ_01,TJ_CAWANG,13,4,0,2,0,0.40796639721858513,13.0,1.811
MKT_01,TJ_LEBAK_BULUS,5,6,2,0,1,0.3283335898295811,15.0,6.516
TJ_01,TJ_CAWANG,12,1,1,1,0,0.09181139842977724,11.0,3.302
MKT_01,TJ_LEBAK_BULUS,11,5,2,0,0,0.14592479718669193,11.0,0.0
MKT_01,TJ_DUKUH_ATAS,9,1,1,0,0,0.5336274692315699,19.0,4.195
MKT_01,TJ_LEBAK_BULUS,18,2,2,2,0,0.6559759680100502,18.0,4.668
MKT_01,TJ_LEBAK_BULUS,13,5,1,1,0,0.5489656504444711,16.0,4.51
MKT_01,TJ_TANAH_ABANG,7,2,1,3,0,0.732786332841854,10.0,9.099
MKT_01,TJ_CAWANG,10,4,2,0,0,0.4616631122930082,9.0,4.265
MKT_01,TJ_TANAH_ABANG,18,1,3,1,0,0.1873415155072544,7.0,6.529
MKT_01,TJ_TANAH_ABANG,21,3,2,1,1,0.060697967308162536,13.0,6.534
TJ_01,TJ_TANAH_ABANG,9,2,2,0,0,0.8649791467626977,24.0,3.357
MKT_01,TJ_BLOK_M,20,3,4,3,0,0.18154592757696245,21.0,5.042
TJ_02,TJ_LEBAK_BULUS,9,3,4,1,1,0.41103733756428545,22.0,8.202
TJ_02,TJ_BLOK_M,20,0,0,2,0,0.1935082174944589,10.0,1.739
TJ_01,TJ_DUKUH_ATAS,5,0,1,1,0,0.19248066169936262,13.0,3.055
TJ_02,TJ_BLOK_M,18,1,3,0,0,0.0715338812428593,14.0,5.363
TJ_02,TJ_DUKUH_ATAS,20,5,1,0,0,0.15076598196472926,8.0,2.005
TJ_01,TJ_DUKUH_ATAS,20,3,1,1,0,0.30432866587364843,16.0,2.855
