event_id,hashed_card_id,mode,operator,route_id,trip_id,tap_in_stop_id,tap_in_time,tap_out_stop_id,tap_out_time,payment_channel,fare_product,transfer_flag,validation_status
E01204,u0015,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:12:00,MRT_DUKUH_ATAS,2026-05-23 08:27:00,bank_card,regular,False,valid
E01205,u0040,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:23:00,TJ_BUNDARAN_HI,2026-05-23 08:44:00,kmt,senior,False,valid
E01206,u0192,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 06:34:00,KRL_KAMPUNG_BANDAN,2026-05-23 06:48:00,bank_card,senior,False,valid
E01207,u0196,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 08:05:00,TJ_DUKUH_ATAS,2026-05-23 08:38:00,app,senior,False,valid
E01208,u0414,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 07:50:00,LRT_VELODROME,2026-05-23 08:14:00,emoney,regular,False,valid
E01209,u0360,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:32:00,LRT_VELODROME,2026-05-23 09:54:00,emoney,regular,False,valid
E01210,u0326,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:38:00,MRT_BUNDARAN_HI,2026-05-23 10:01:00,emoney,student,False,valid
E01211,u0108,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:01:00,MRT_BUNDARAN_HI,2026-05-23 08:22:00,app,regular,True,valid
E01212,u0086,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:34:00,KRL_TANAH_ABANG,2026-05-23 09:42:00,bank_card,regular,True,valid
E01213,u0036,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 07:42:00,TJ_MANGGARAI,2026-05-23 08:01:00,app,regular,False,valid
E01214,u0466,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 06:58:00,KRL_SUDIRMAN,2026-05-23 07:13:00,kmt,regular,True,valid
E01215,u0407,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 07:03:00,KRL_KAMPUNG_BANDAN,2026-05-23 07:20:00,app,regular,False,valid
E01216,u0470,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:57:00,TJ_CAWANG,2026-05-23 09:23:00,qris_tap,student,True,valid
E01217,u0407,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 08:45:00,MRT_SENAYAN,2026-05-23 09:09:00,bank_card,regular,False,valid
E01218,u0262,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:56:00,MRT_DUKUH_ATAS,2026-05-23 09:19:00,app,student,False,valid
E01219,u0074,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 11:09:00,KRL_CAWANG,2026-05-23 11:31:00,emoney,senior,False,valid
E01220,u0101,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 07:27:00,KRL_TANAH_ABANG,2026-05-23 08:01:00,emoney,student,False,valid
E01221,u0262,KRL,KRL,KRL_BK,,KRL_CAWANG,2026-05-23 09:37:00,MRT_LEBAK_BULUS,2026-05-23 10:13:00,bank_card,regular,False,valid
E01222,u0116,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:51:00,TJ_TANAH_ABANG,2026-05-23 09:22:00,bank_card,regular,False,valid
E01223,u0109,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 09:22:00,KRL_CAWANG,2026-05-23 09:39:00,emoney,student,False,valid
E01224,u0360,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 06:14:00,MRT_BLOK_M,2026-05-23 06:35:00,qris_tap,regular,False,valid
E01225,u0328,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:09:00,TJ_BLOK_M,2026-05-23 09:25:00,bank_card,regular,False,valid
E01226,u0123,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 10:09:00,TJ_SENAYAN,2026-05-23 10:43:00,emoney,senior,False,valid
E01227,u0400,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 07:48:00,KRL_SUDIRMAN,2026-05-23 08:23:00,qris_tap,regular,False,valid
E01228,u0246,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 06:36:00,TJ_BLOK_M,2026-05-23 07:01:00,kmt,regular,False,valid
E01229,u0340,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 07:30:00,TJ_TANAH_ABANG,2026-05-23 08:00:00,app,senior,True,valid
E01230,u0197,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:36:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:01:00,app,senior,False,valid
E01231,u0284,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 07:57:00,KRL_SUDIRMAN,2026-05-23 08:19:00,emoney,regular,False,valid
E01232,u0378,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 08:12:00,MRT_LEBAK_BULUS,2026-05-23 08:45:00,bank_card,regular,True,valid
E01233,u0486,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 08:59:00,TJ_BUNDARAN_HI,2026-05-23 09:20:00,qris_tap,regular,False,valid
E01234,u0005,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:25:00,KRL_TANAH_ABANG,2026-05-23 09:02:00,app,regular,False,valid
E01235,u0269,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:36:00,LRT_VELODROME,2026-05-23 08:05:00,emoney,senior,True,valid
E01236,u0051,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:24:00,TJ_MANGGARAI,2026-05-23 08:38:00,bank_card,senior,True,valid
E01237,u0175,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 08:28:00,TJ_HARMONI,2026-05-23 09:01:00,kmt,senior,False,valid
E01238,u0374,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:34:00,MRT_DUKUH_ATAS,2026-05-23 09:42:00,kmt,regular,False,valid
E01239,u0326,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 07:18:00,TJ_BLOK_M,2026-05-23 07:39:00,qris_tap,senior,True,valid
E01240,u0468,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 11:16:00,KRL_SUDIRMAN,2026-05-23 11:27:00,qris_tap,student,True,valid
E01241,u0469,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 09:00:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:09:00,emoney,regular,True,valid
E01242,u0304,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:53:00,TJ_MANGGARAI,2026-05-23 10:12:00,emoney,student,False,valid
E01243,u0041,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:46:00,KRL_KAMPUNG_BANDAN,2026-05-23 10:15:00,bank_card,student,False,valid
E01244,u0130,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 07:33:00,TJ_LEBAK_BULUS,2026-05-23 07:54:00,app,regular,True,valid
E01245,u0300,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:58:00,MRT_LEBAK_BULUS,2026-05-23 09:19:00,kmt,regular,True,valid
E01246,u0312,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 09:40:00,TJ_MANGGARAI,2026-05-23 09:52:00,app,regular,False,valid
E01247,u0154,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:03:00,TJ_HARMONI,2026-05-23 08:33:00,qris_tap,regular,True,valid
E01248,u0488,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:27:00,MRT_BUNDARAN_HI,2026-05-23 10:04:00,emoney,regular,False,valid
E01249,u0342,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 09:45:00,LRT_VELODROME,2026-05-23 10:01:00,app,regular,False,valid
E01250,u0128,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:21:00,KRL_MANGGARAI,2026-05-23 09:45:00,qris_tap,regular,False,valid
E01251,u0208,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 08:21:00,TJ_BLOK_M,2026-05-23 08:48:00,emoney,regular,False,valid
E01252,u0462,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 11:02:00,MRT_LEBAK_BULUS,2026-05-23 11:21:00,app,regular,False,valid
E01253,u0423,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 10:12:00,MRT_LEBAK_BULUS,2026-05-23 10:31:00,qris_tap,regular,False,valid
E01254,u0199,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 08:48:00,KRL_SUDIRMAN,2026-05-23 08:59:00,qris_tap,regular,False,valid
E01255,u0040,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 10:09:00,LRT_VELODROME,2026-05-23 10:36:00,bank_card,student,False,valid
E01256,u0406,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 07:32:00,KRL_TANAH_ABANG,2026-05-23 07:49:00,qris_tap,senior,False,valid
E01257,u0011,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:12:00,TJ_CAWANG,2026-05-23 09:41:00,emoney,regular,True,valid
E01258,u0462,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:50:00,MRT_LEBAK_BULUS,2026-05-23 10:03:00,bank_card,senior,False,valid
E01259,u0017,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:07:00,TJ_BUNDARAN_HI,2026-05-23 09:15:00,emoney,senior,True,valid
E01260,u0084,KRL,KRL,KRL_BK,,KRL_CAWANG,2026-05-23 08:01:00,TJ_CAWANG,2026-05-23 08:28:00,kmt,regular,True,valid
E01261,u0035,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:41:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:00:00,app,regular,False,valid
E01262,u0379,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:35:00,MRT_SENAYAN,2026-05-23 08:52:00,bank_card,student,False,valid
E01263,u0489,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:21:00,TJ_DUKUH_ATAS,2026-05-23 08:37:00,bank_card,student,False,valid
E01264,u0079,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:42:00,TJ_KAMPUNG_BANDAN,2026-05-23 10:24:00,emoney,regular,False,valid
E01265,u0261,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 09:37:00,TJ_HARMONI,2026-05-23 09:56:00,kmt,regular,True,valid
E01266,u0053,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:48:00,MRT_BUNDARAN_HI,2026-05-23 09:17:00,qris_tap,regular,False,valid
E01267,u0396,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 13:01:00,KRL_KAMPUNG_BANDAN,2026-05-23 13:19:00,kmt,regular,False,valid
E01268,u0172,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:27:00,TJ_TANAH_ABANG,2026-05-23 09:01:00,emoney,regular,False,valid
E01269,u0318,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:57:00,TJ_HARMONI,2026-05-23 09:27:00,qris_tap,senior,False,valid
E01270,u0016,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:53:00,TJ_CAWANG,2026-05-23 09:11:00,kmt,senior,True,valid
E01271,u0015,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 07:53:00,MRT_BLOK_M,2026-05-23 08:24:00,kmt,regular,True,valid
E01272,u0107,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 08:12:00,KRL_TANAH_ABANG,2026-05-23 08:47:00,app,regular,False,valid
E01273,u0086,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 08:11:00,KRL_MANGGARAI,2026-05-23 08:25:00,qris_tap,regular,False,valid
E01274,u0200,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:57:00,TJ_BUNDARAN_HI,2026-05-23 08:34:00,qris_tap,regular,True,valid
E01275,u0371,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 09:58:00,MRT_BLOK_M,2026-05-23 10:22:00,bank_card,regular,False,valid
E01276,u0441,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 09:38:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:57:00,kmt,student,True,valid
E01277,u0351,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:48:00,MRT_BLOK_M,2026-05-23 09:13:00,emoney,regular,True,valid
E01278,u0490,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 07:50:00,KRL_CAWANG,2026-05-23 08:23:00,kmt,regular,False,valid
E01279,u0128,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 08:35:00,TJ_CAWANG,2026-05-23 08:54:00,app,regular,False,valid
E01280,u0205,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 07:45:00,TJ_KAMPUNG_BANDAN,2026-05-23 08:08:00,bank_card,regular,False,valid
E01281,u0156,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:25:00,MRT_BUNDARAN_HI,2026-05-23 09:48:00,kmt,regular,False,valid
E01282,u0218,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:39:00,TJ_BUNDARAN_HI,2026-05-23 10:17:00,kmt,regular,False,valid
E01283,u0216,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:22:00,TJ_DUKUH_ATAS,2026-05-23 08:36:00,kmt,regular,False,valid
E01284,u0466,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 07:17:00,MRT_LEBAK_BULUS,2026-05-23 07:52:00,qris_tap,student,False,valid
E01285,u0318,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:05:00,KRL_SUDIRMAN,2026-05-23 08:30:00,qris_tap,regular,False,valid
E01286,u0428,KRL,KRL,KRL_BK,,KRL_CAWANG,2026-05-23 07:42:00,KRL_KAMPUNG_BANDAN,2026-05-23 07:58:00,qris_tap,student,True,valid
E01287,u0263,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 08:22:00,TJ_HARMONI,2026-05-23 09:01:00,app,regular,False,valid
E01288,u0004,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 07:38:00,TJ_TANAH_ABANG,2026-05-23 08:06:00,kmt,student,False,valid
E01289,u0094,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:50:00,MRT_LEBAK_BULUS,2026-05-23 09:11:00,bank_card,student,False,valid
E01290,u0206,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 07:49:00,MRT_DUKUH_ATAS,2026-05-23 08:25:00,bank_card,regular,True,valid
E01291,u0252,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:51:00,TJ_SENAYAN,2026-05-23 08:17:00,bank_card,regular,False,valid
E01292,u0328,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 10:18:00,MRT_DUKUH_ATAS,2026-05-23 10:40:00,kmt,regular,False,valid
E01293,u0024,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 07:26:00,MRT_SENAYAN,2026-05-23 07:50:00,kmt,regular,False,valid
E01294,u0401,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 10:20:00,TJ_MANGGARAI,2026-05-23 10:43:00,bank_card,regular,True,valid
E01295,u0053,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:36:00,TJ_LEBAK_BULUS,2026-05-23 09:58:00,bank_card,regular,False,valid
E01296,u0387,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 09:24:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:46:00,app,student,False,valid
E01297,u0002,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 07:59:00,TJ_BUNDARAN_HI,2026-05-23 08:18:00,emoney,regular,False,valid
E01298,u0457,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:34:00,TJ_TANAH_ABANG,2026-05-23 08:52:00,emoney,student,True,valid
E01299,u0144,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 08:33:00,TJ_BLOK_M,2026-05-23 08:53:00,kmt,regular,True,valid
E01300,u0144,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:31:00,TJ_LEBAK_BULUS,2026-05-23 09:51:00,qris_tap,regular,False,valid
E01301,u0014,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 09:55:00,LRT_VELODROME,2026-05-23 10:15:00,bank_card,regular,False,valid
E01302,u0208,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 11:00:00,TJ_SENAYAN,2026-05-23 11:16:00,bank_card,regular,False,valid
E01303,u0486,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 09:32:00,KRL_MANGGARAI,2026-05-23 09:58:00,emoney,student,True,valid
E01304,u0474,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 11:14:00,TJ_HARMONI,2026-05-23 11:42:00,bank_card,regular,True,valid
E01305,u0430,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 07:26:00,TJ_TANAH_ABANG,2026-05-23 08:00:00,app,regular,False,valid
E01306,u0304,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 07:10:00,TJ_LEBAK_BULUS,2026-05-23 07:37:00,kmt,student,False,valid
E01307,u0455,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:39:00,KRL_SUDIRMAN,2026-05-23 08:53:00,emoney,regular,False,valid
E01308,u0124,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 06:48:00,TJ_TANAH_ABANG,2026-05-23 07:06:00,app,regular,False,valid
E01309,u0474,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 08:29:00,KRL_CAWANG,2026-05-23 08:53:00,emoney,regular,False,valid
E01310,u0012,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 08:01:00,MRT_SENAYAN,2026-05-23 08:27:00,bank_card,regular,False,valid
E01311,u0292,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 07:12:00,TJ_TANAH_ABANG,2026-05-23 07:37:00,qris_tap,regular,False,valid
E01312,u0319,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 10:27:00,LRT_VELODROME,2026-05-23 10:47:00,qris_tap,regular,True,valid
E01313,u0329,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 10:19:00,KRL_CAWANG,2026-05-23 10:31:00,kmt,regular,False,valid
E01314,u0150,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:36:00,TJ_HARMONI,2026-05-23 08:51:00,app,regular,False,valid
E01315,u0352,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:36:00,TJ_SENAYAN,2026-05-23 09:02:00,app,regular,False,valid
E01316,u0285,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 10:00:00,KRL_TANAH_ABANG,2026-05-23 10:23:00,emoney,senior,True,valid
E01317,u0410,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:41:00,KRL_SUDIRMAN,2026-05-23 09:04:00,bank_card,regular,True,valid
E01318,u0432,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:37:00,KRL_MANGGARAI,2026-05-23 09:01:00,qris_tap,regular,False,valid
E01319,u0006,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 10:43:00,TJ_BLOK_M,2026-05-23 11:01:00,kmt,regular,False,valid
E01320,u0029,LRT,LRT,LRT_KG_V,,LRT_VELODROME,2026-05-23 09:18:00,TJ_MANGGARAI,2026-05-23 09:34:00,emoney,regular,True,valid
E01321,u0301,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 10:20:00,TJ_KAMPUNG_BANDAN,2026-05-23 10:40:00,emoney,senior,True,valid
E01322,u0104,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 09:43:00,TJ_CAWANG,2026-05-23 10:16:00,bank_card,regular,False,valid
E01323,u0426,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:43:00,MRT_BUNDARAN_HI,2026-05-23 09:13:00,bank_card,regular,False,valid
E01324,u0298,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:27:00,TJ_HARMONI,2026-05-23 08:49:00,bank_card,senior,True,valid
E01325,u0115,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:49:00,TJ_CAWANG,2026-05-23 08:18:00,app,student,False,valid
E01326,u0304,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 10:30:00,TJ_KAMPUNG_BANDAN,2026-05-23 10:49:00,kmt,regular,False,valid
E01327,u0392,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:46:00,TJ_HARMONI,2026-05-23 09:12:00,kmt,regular,False,valid
E01328,u0396,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:52:00,TJ_TANAH_ABANG,2026-05-23 09:02:00,kmt,regular,True,valid
E01329,u0349,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:41:00,TJ_KAMPUNG_BANDAN,2026-05-23 10:04:00,qris_tap,regular,True,valid
E01330,u0020,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:48:00,MRT_BUNDARAN_HI,2026-05-23 10:06:00,app,regular,False,valid
E01331,u0185,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:42:00,KRL_SUDIRMAN,2026-05-23 09:06:00,bank_card,regular,True,valid
E01332,u0401,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:40:00,MRT_DUKUH_ATAS,2026-05-23 08:49:00,qris_tap,regular,False,valid
E01333,u0475,LRT,LRT,LRT_KG_V,,LRT_VELODROME,2026-05-23 09:24:00,KRL_SUDIRMAN,2026-05-23 09:41:00,qris_tap,regular,True,valid
E01334,u0240,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 08:40:00,KRL_SUDIRMAN,2026-05-23 09:03:00,app,regular,True,valid
E01335,u0334,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 09:17:00,MRT_BLOK_M,2026-05-23 09:42:00,bank_card,student,False,valid
E01336,u0347,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 10:12:00,MRT_SENAYAN,2026-05-23 10:23:00,app,student,False,valid
E01337,u0439,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 08:13:00,MRT_DUKUH_ATAS,2026-05-23 08:55:00,qris_tap,regular,True,valid
E01338,u0097,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:14:00,TJ_HARMONI,2026-05-23 09:49:00,emoney,regular,True,valid
E01339,u0050,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:52:00,TJ_LEBAK_BULUS,2026-05-23 09:25:00,kmt,regular,False,valid
E01340,u0339,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 07:47:00,MRT_BLOK_M,2026-05-23 08:12:00,bank_card,regular,False,valid
E01341,u0201,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:27:00,TJ_TANAH_ABANG,2026-05-23 09:43:00,bank_card,senior,False,valid
E01342,u0116,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 09:01:00,TJ_BUNDARAN_HI,2026-05-23 09:11:00,kmt,student,False,valid
E01343,u0289,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 08:53:00,TJ_LEBAK_BULUS,2026-05-23 09:22:00,kmt,regular,False,valid
E01344,u0068,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 08:14:00,TJ_LEBAK_BULUS,2026-05-23 08:37:00,emoney,regular,True,valid
E01345,u0013,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 09:32:00,TJ_HARMONI,2026-05-23 09:54:00,app,senior,True,valid
E01346,u0496,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 08:56:00,TJ_CAWANG,2026-05-23 09:35:00,kmt,regular,False,valid
E01347,u0029,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 11:11:00,KRL_KAMPUNG_BANDAN,2026-05-23 11:24:00,qris_tap,regular,False,valid
E01348,u0439,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:52:00,LRT_VELODROME,2026-05-23 09:17:00,kmt,regular,False,valid
E01349,u0286,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:48:00,LRT_VELODROME,2026-05-23 10:19:00,kmt,regular,True,valid
E01350,u0365,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 10:24:00,TJ_HARMONI,2026-05-23 10:36:00,bank_card,regular,False,valid
E01351,u0342,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 09:13:00,TJ_TANAH_ABANG,2026-05-23 09:40:00,emoney,regular,False,valid
E01352,u0196,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 08:24:00,TJ_HARMONI,2026-05-23 08:46:00,app,regular,True,valid
E01353,u0161,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 08:43:00,MRT_BLOK_M,2026-05-23 09:19:00,qris_tap,regular,False,valid
E01354,u0298,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:08:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:38:00,qris_tap,regular,False,valid
